asn=0    	id=-1  	Main	copying configuration file E:\tsch-sim-tegveer\examples\7_nodes_topology\config.json to output directory E:\tsch-sim-tegveer\results\2023-08-14_23-55-08\config.json[MAIN]
asn=1713 	id=7   	Node	scanning on channel=20...[NODE]
asn=1713 	id=5   	Node	scanning on channel=20...[NODE]
asn=1713 	id=6   	Node	scanning on channel=20...[NODE]
asn=1813 	id=7   	Node	scanning on channel=25...[NODE]
asn=1813 	id=6   	Node	scanning on channel=25...[NODE]
asn=1913 	id=5   	Node	scanning on channel=25...[NODE]
asn=2013 	id=7   	Node	scanning on channel=20...[NODE]
asn=2113 	id=5   	Node	scanning on channel=20...[NODE]
asn=2113 	id=6   	Node	scanning on channel=20...[NODE]
asn=2213 	id=7   	Node	scanning on channel=25...[NODE]
asn=2213 	id=6   	Node	scanning on channel=25...[NODE]
asn=2254 	id=1   	Node	add neighbor id=3 [NODE]
asn=2254 	id=1   	Node	Add_route called from ensure neighbor
asn=2254 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2254 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2313 	id=6   	Node	scanning on channel=20...[NODE]
asn=2413 	id=7   	Node	scanning on channel=20...[NODE]
asn=2492 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2492 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2513 	id=7   	Node	scanning on channel=25...[NODE]
asn=2513 	id=5   	Node	scanning on channel=25...[NODE]
asn=2513 	id=6   	Node	scanning on channel=25...[NODE]
asn=2613 	id=7   	Node	scanning on channel=20...[NODE]
asn=2688 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2688 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2688 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2688 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2688 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2713 	id=7   	Node	scanning on channel=25...[NODE]
asn=2713 	id=5   	Node	scanning on channel=20...[NODE]
asn=2713 	id=6   	Node	scanning on channel=20...[NODE]
asn=2800 	id=1   	Node	add neighbor id=2 [NODE]
asn=2800 	id=1   	Node	Add_route called from ensure neighbor
asn=2800 	id=5   	Node	add neighbor id=2 [NODE]
asn=2800 	id=5   	Node	Add_route called from ensure neighbor
asn=2800 	id=5   	TSCH	joined/associated at 28 on receiving an EB packet from 2[NODE]
asn=2800 	id=5   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=2800 	id=5   	Node	update time source called [NODE]
asn=2800 	id=5   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=2800 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2800 	id=5   	Node	Start method called from Manual Routing for 5
asn=2800 	id=5   	Node	Route File Read successfully [ROUTING MANUAL]
asn=2800 	id=5   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=2800 	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=2800 	id=5   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=2800 	id=5   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 5
asn=2800 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2800 	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=2800 	id=5   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=2800 	id=5   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 5
asn=2800 	id=6   	Node	add neighbor id=2 [NODE]
asn=2800 	id=6   	Node	Add_route called from ensure neighbor
asn=2800 	id=6   	TSCH	joined/associated at 28 on receiving an EB packet from 2[NODE]
asn=2800 	id=6   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=2800 	id=6   	Node	update time source called [NODE]
asn=2800 	id=6   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=2800 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2800 	id=6   	Node	Start method called from Manual Routing for 6
asn=2800 	id=6   	Node	Route File Read successfully [ROUTING MANUAL]
asn=2800 	id=6   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=2800 	id=6   	Node	Reading routes for Node 6 [ROUTING MANUAL]
asn=2800 	id=6   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=2800 	id=6   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 6
asn=2800 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2800 	id=6   	Node	Reading routes for Node 6 [ROUTING MANUAL]
asn=2800 	id=6   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=2800 	id=6   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 6
asn=2800 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2800 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2913 	id=7   	Node	scanning on channel=20...[NODE]
asn=3007 	id=4   	Node	send keepalive packet to=1[NODE]
asn=3007 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3007 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3007 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3007 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: -1], channel offset=2 timeslot=5[SCHEDULER NEW]
asn=3007 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3008 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=3008 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3008 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3013 	id=7   	Node	scanning on channel=25...[NODE]
asn=3213 	id=7   	Node	scanning on channel=20...[NODE]
asn=3521 	id=2   	Node	add neighbor id=5 [NODE]
asn=3521 	id=2   	Node	Add_route called from ensure neighbor
asn=3521 	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3521 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3617 	id=7   	Node	scanning on channel=25...[NODE]
asn=3640 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3640 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3718 	id=7   	Node	scanning on channel=20...[NODE]
asn=3819 	id=7   	Node	scanning on channel=25...[NODE]
asn=3871 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3871 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3920 	id=7   	Node	scanning on channel=20...[NODE]
asn=4004 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4004 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4004 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4004 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4004 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4172 	id=2   	Node	add neighbor id=6 [NODE]
asn=4172 	id=2   	Node	Add_route called from ensure neighbor
asn=4172 	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4172 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4223 	id=7   	Node	scanning on channel=25...[NODE]
asn=4284 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4284 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4400 	id=2   	Node	send keepalive packet to=1[NODE]
asn=4400 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4400 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=4400 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=4400 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: -1], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=4400 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=4400 	id=3   	Node	send keepalive packet to=1[NODE]
asn=4400 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4400 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=4400 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=4400 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=2 timeslot=4[SCHEDULER NEW]
asn=4400 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=4400 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=4400 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4400 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4406 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=4406 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4406 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4425 	id=7   	Node	scanning on channel=20...[NODE]
asn=4788 	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4788 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4829 	id=7   	Node	scanning on channel=25...[NODE]
asn=4872 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4872 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5031 	id=7   	Node	scanning on channel=20...[NODE]
asn=5053 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5053 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5053 	id=3   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=5053 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5053 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5053 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5053 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 1], channel offset=2 timeslot=4[SCHEDULER NEW]
asn=5053 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5058 	id=1   	App	rx app packet seqnum=1 from=3 at cell [ts: 4, co: 2][NODE]
asn=5058 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=5058 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5058 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5099 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5099 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5099 	id=2   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=5099 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5099 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5099 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5099 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5099 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5099 	id=1   	App	rx app packet seqnum=1 from=2 at cell [ts: 3, co: 2][NODE]
asn=5099 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5099 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5099 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5110 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
